Provider,uniqBeneCount,ClmsperBene,TotalInscClaimAmtReimbursed,MeanInscClaimAmtReimbursed,MaxInscClaimAmtReimbursed,uniqATPhysnCount,ClmsperATPhysn,uniqOPPhysnCount,ClmsperOPPhysn,uniqOTPhysnCount,ClmsperOTPhysn,InClmsPct
PRV51304,39,1.3076923076923077,39350,771.5686274509804,25000,12,4.25,4,12.75,8,6.375,0.0392156862745098
PRV51305,29,1.6896551724137931,113400,2314.285714285714,35000,2,24.5,2,24.5,2,24.5,0.22448979591836735
PRV51306,13,1.3076923076923077,3700,217.64705882352942,1300,2,8.5,1,17.0,2,8.5,0.0
PRV51307,21,1.7619047619047619,6940,187.56756756756758,2400,6,6.166666666666667,2,18.5,4,9.25,0.0
PRV51308,31,1.1290322580645162,13790,394.0,2300,4,8.75,2,17.5,3,11.666666666666666,0.0
PRV51309,17,1.0588235294117647,3790,210.55555555555554,1000,5,3.6,1,18.0,3,6.0,0.0
PRV51311,18,1.1666666666666667,16010,762.3809523809524,6000,8,2.625,2,10.5,3,7.0,0.14285714285714285
PRV51312,29,1.5862068965517242,28790,625.8695652173913,7000,13,3.5384615384615383,6,7.666666666666667,8,5.75,0.08695652173913043
PRV51313,16,1.1875,4970,261.57894736842104,1400,6,3.1666666666666665,4,4.75,3,6.333333333333333,0.0
PRV51314,20,1.5,6460,215.33333333333334,1100,1,30.0,2,15.0,0,-99.0,0.0
PRV51315,22,2.1363636363636362,7210,153.40425531914894,2600,3,15.666666666666666,4,11.75,2,23.5,0.0
PRV51316,3,1.0,21000,7000.0,12000,1,3.0,1,3.0,0,-99.0,1.0
PRV51318,3,1.0,13000,4333.333333333333,6000,1,3.0,1,3.0,0,-99.0,1.0
PRV51322,11,1.0909090909090908,850,70.83333333333333,200,1,12.0,1,12.0,1,12.0,0.0
PRV51323,32,2.375,20860,274.4736842105263,7500,1,76.0,1,76.0,1,76.0,0.0
PRV51324,25,1.12,9330,333.2142857142857,3300,2,14.0,2,14.0,1,28.0,0.0
PRV51325,5,3.0,15140,1009.3333333333334,3300,1,15.0,1,15.0,1,15.0,0.0
PRV51326,22,2.0,14000,318.1818181818182,3300,2,22.0,2,22.0,3,14.666666666666666,0.0
PRV51327,27,1.5185185185185186,8990,219.26829268292684,3100,1,41.0,1,41.0,1,41.0,0.0
PRV51328,5,1.4,550,78.57142857142857,200,2,3.5,1,7.0,2,3.5,0.0
PRV51329,28,2.642857142857143,19360,261.6216216216216,3000,3,24.666666666666668,2,37.0,1,74.0,0.0
PRV51330,9,2.111111111111111,3810,200.52631578947367,500,1,19.0,1,19.0,1,19.0,0.0
PRV51331,4,1.25,320,64.0,100,1,5.0,0,-99.0,1,5.0,0.0
PRV51334,2,1.0,15000,7500.0,10000,1,2.0,1,2.0,0,-99.0,1.0
PRV51335,92,1.5434782608695652,46080,324.50704225352115,3300,16,8.875,4,35.5,8,17.75,0.0
PRV51336,69,1.0,129450,1876.0869565217392,28000,39,1.7692307692307692,13,5.3076923076923075,25,2.76,0.14492753623188406
PRV51337,155,1.0838709677419356,379100,2256.5476190476193,49000,71,2.3661971830985915,33,5.090909090909091,37,4.54054054054054,0.23809523809523808
PRV51338,124,1.032258064516129,113860,889.53125,18000,83,1.5421686746987953,19,6.7368421052631575,38,3.3684210526315788,0.0546875
PRV51340,141,1.070921985815603,43210,286.158940397351,3010,80,1.8875,21,7.190476190476191,33,4.575757575757576,0.0
PRV51341,70,1.0142857142857142,14530,204.64788732394365,2800,53,1.3396226415094339,15,4.733333333333333,20,3.55,0.0
PRV51342,179,1.1564245810055866,356780,1723.574879227053,57000,31,6.67741935483871,27,7.666666666666667,20,10.35,0.13526570048309178
PRV51344,33,1.0,26250,795.4545454545455,10000,18,1.8333333333333333,4,8.25,9,3.6666666666666665,0.06060606060606061
PRV51345,47,1.0425531914893618,15120,308.57142857142856,3200,12,4.083333333333333,2,24.5,8,6.125,0.0
PRV51346,246,1.08130081300813,104490,392.81954887218046,15000,96,2.7708333333333335,42,6.333333333333333,56,4.75,0.018796992481203006
PRV51347,947,2.1826821541710664,596900,288.7760038703435,13800,4,516.75,4,516.75,2,1033.5,0.0
PRV51348,54,1.0185185185185186,152330,2769.6363636363635,28000,41,1.3414634146341464,11,5.0,11,5.0,0.34545454545454546
PRV51349,28,1.0714285714285714,40480,1349.3333333333333,14000,23,1.3043478260869565,6,5.0,9,3.3333333333333335,0.16666666666666666
PRV51350,232,1.0301724137931034,213380,892.8033472803347,13000,127,1.8818897637795275,46,5.195652173913044,67,3.5671641791044775,0.08786610878661087
PRV51351,32,1.0,10840,338.75,3300,16,2.0,2,16.0,6,5.333333333333333,0.0
PRV51352,4,1.0,5900,1475.0,2600,3,1.3333333333333333,2,2.0,1,4.0,0.0
PRV51353,17,1.0588235294117647,51210,2845.0,14000,12,1.5,1,18.0,8,2.25,0.2777777777777778
PRV51354,4,1.0,10440,2610.0,10000,4,1.0,2,2.0,2,2.0,0.25
PRV51355,69,1.0724637681159421,145060,1960.2702702702702,25000,24,3.0833333333333335,10,7.4,17,4.352941176470588,0.20270270270270271
PRV51356,91,1.043956043956044,187800,1976.842105263158,39000,36,2.638888888888889,17,5.588235294117647,22,4.318181818181818,0.17894736842105263
PRV51357,149,1.080536912751678,205130,1274.0993788819876,33000,86,1.872093023255814,30,5.366666666666666,53,3.0377358490566038,0.08074534161490683
PRV51358,17,1.0,61210,3600.5882352941176,16000,13,1.3076923076923077,3,5.666666666666667,2,8.5,0.4117647058823529
PRV51360,29,1.0,94230,3249.310344827586,32000,21,1.380952380952381,9,3.2222222222222223,9,3.2222222222222223,0.3103448275862069
PRV51361,32,1.0,7870,245.9375,2800,19,1.6842105263157894,4,8.0,6,5.333333333333333,0.0
PRV51362,44,1.0,151320,3439.090909090909,57000,22,2.0,7,6.285714285714286,8,5.5,0.13636363636363635
PRV51363,3,1.0,150,50.0,100,3,1.0,2,1.5,1,3.0,0.0
PRV51364,23,1.0,55830,2427.391304347826,18000,13,1.7692307692307692,8,2.875,6,3.8333333333333335,0.2608695652173913
PRV51366,53,1.0754716981132075,18340,321.7543859649123,4100,11,5.181818181818182,6,9.5,8,7.125,0.0
PRV51368,4,1.0,570,142.5,300,3,1.3333333333333333,0,-99.0,2,2.0,0.0
PRV51369,963,2.1630321910695742,601910,288.96303408545367,6060,2,1041.5,2,1041.5,1,2083.0,0.0
PRV51371,45,1.0222222222222221,93130,2024.5652173913043,13000,21,2.1904761904761907,4,11.5,13,3.5384615384615383,0.2391304347826087
PRV51376,48,1.0625,19420,380.7843137254902,6000,23,2.217391304347826,12,4.25,11,4.636363636363637,0.0
PRV51377,94,1.0106382978723405,123950,1304.7368421052631,57000,47,2.021276595744681,9,10.555555555555555,24,3.9583333333333335,0.031578947368421054
PRV51378,133,1.2105263157894737,1215370,7548.88198757764,57000,42,3.8333333333333335,14,11.5,18,8.944444444444445,0.6708074534161491
PRV51379,22,1.0,19340,879.0909090909091,10000,21,1.0476190476190477,2,11.0,6,3.6666666666666665,0.09090909090909091
PRV51380,8,1.0,51560,6445.0,25000,8,1.0,3,2.6666666666666665,3,2.6666666666666665,0.5
PRV51382,16,1.0,6840,427.5,5300,7,2.2857142857142856,3,5.333333333333333,6,2.6666666666666665,0.0
PRV51383,77,1.0,108490,1408.9610389610389,32000,29,2.6551724137931036,10,7.7,17,4.529411764705882,0.11688311688311688
PRV51386,274,1.3941605839416058,99320,260.0,3300,18,21.22222222222222,16,23.875,16,23.875,0.0
PRV51387,51,1.1568627450980393,114420,1939.322033898305,21000,22,2.6818181818181817,11,5.363636363636363,7,8.428571428571429,0.22033898305084745
PRV51388,81,1.0617283950617284,191010,2221.046511627907,57000,35,2.4571428571428573,17,5.0588235294117645,21,4.095238095238095,0.16279069767441862
PRV51389,77,1.025974025974026,153470,1942.6582278481012,19000,46,1.7173913043478262,22,3.590909090909091,23,3.4347826086956523,0.22784810126582278
PRV51390,253,1.0869565217391304,1607260,5844.581818181819,57000,71,3.8732394366197185,19,14.473684210526315,37,7.4324324324324325,0.5963636363636363
PRV51391,166,1.0662650602409638,144400,815.819209039548,17300,70,2.5285714285714285,32,5.53125,37,4.783783783783784,0.07344632768361582
PRV51392,15,1.1333333333333333,1660,97.6470588235294,500,9,1.8888888888888888,1,17.0,5,3.4,0.0
PRV51393,329,2.765957446808511,906370,996.010989010989,94000,14,65.0,15,60.666666666666664,11,82.72727272727273,0.07472527472527472
PRV51394,4,1.0,460,115.0,400,3,1.3333333333333333,1,4.0,0,-99.0,0.0
PRV51395,20,1.0,10400,520.0,3300,5,4.0,3,6.666666666666667,5,4.0,0.0
PRV51396,43,1.0232558139534884,17520,398.1818181818182,6000,26,1.6923076923076923,5,8.8,9,4.888888888888889,0.06818181818181818
PRV51397,40,1.0,17870,446.75,3300,30,1.3333333333333333,7,5.714285714285714,11,3.6363636363636362,0.0
PRV51398,59,1.4576271186440677,31040,360.93023255813955,4000,14,6.142857142857143,8,10.75,8,10.75,0.011627906976744186
PRV51399,199,1.0603015075376885,845070,4005.071090047393,103000,56,3.767857142857143,21,10.047619047619047,28,7.535714285714286,0.3080568720379147
PRV51401,42,1.0,91520,2179.0476190476193,27000,34,1.2352941176470589,14,3.0,13,3.230769230769231,0.19047619047619047
PRV51403,101,1.1287128712871286,277010,2429.9122807017543,57000,39,2.923076923076923,13,8.76923076923077,17,6.705882352941177,0.08771929824561403
PRV51404,59,1.0,29350,497.45762711864404,12000,37,1.5945945945945945,16,3.6875,25,2.36,0.01694915254237288
PRV51405,47,1.0425531914893618,23710,483.8775510204082,5000,18,2.7222222222222223,6,8.166666666666666,10,4.9,0.04081632653061224
PRV51406,29,1.0,104260,3595.1724137931033,46000,19,1.5263157894736843,6,4.833333333333333,4,7.25,0.27586206896551724
PRV51408,15,1.0,1390,92.66666666666667,600,10,1.5,2,7.5,2,7.5,0.0
PRV51409,4,1.0,300,75.0,100,4,1.0,0,-99.0,3,1.3333333333333333,0.0
PRV51410,186,3.3763440860215055,177550,282.7229299363057,8010,7,89.71428571428571,5,125.6,4,157.0,0.0
PRV51412,5,1.0,440,88.0,200,5,1.0,1,5.0,3,1.6666666666666667,0.0
PRV51414,28,1.0,30230,1079.642857142857,17000,9,3.111111111111111,4,7.0,9,3.111111111111111,0.10714285714285714
PRV51415,50,1.02,63690,1248.8235294117646,10000,33,1.5454545454545454,12,4.25,15,3.4,0.13725490196078433
PRV51416,79,1.0253164556962024,25640,316.5432098765432,2300,1,81.0,1,81.0,0,-99.0,0.0
PRV51418,61,1.0,189340,3103.934426229508,35000,39,1.564102564102564,10,6.1,16,3.8125,0.2786885245901639
PRV51419,64,1.015625,31250,480.7692307692308,11000,40,1.625,14,4.642857142857143,26,2.5,0.03076923076923077
PRV51421,135,1.0296296296296297,884780,6365.323741007194,57000,39,3.5641025641025643,9,15.444444444444445,17,8.176470588235293,0.60431654676259
PRV51422,25,1.0,48930,1957.2,15000,15,1.6666666666666667,5,5.0,5,5.0,0.16
PRV51423,1,1.0,50,50.0,50,1,1.0,1,1.0,0,-99.0,0.0
PRV51424,82,1.048780487804878,29670,345.0,6000,34,2.5294117647058822,13,6.615384615384615,18,4.777777777777778,0.011627906976744186
PRV51425,33,1.0,25990,787.5757575757576,5700,14,2.357142857142857,7,4.714285714285714,8,4.125,0.09090909090909091
PRV51426,91,2.2637362637362637,145100,704.3689320388349,49000,30,6.866666666666666,14,14.714285714285714,22,9.363636363636363,0.02912621359223301
PRV51427,56,1.0357142857142858,58770,1013.2758620689655,11000,25,2.32,9,6.444444444444445,12,4.833333333333333,0.08620689655172414
PRV51428,66,1.0,48040,727.8787878787879,11000,43,1.5348837209302326,9,7.333333333333333,18,3.6666666666666665,0.06060606060606061
PRV51429,10,1.0,1100,110.0,500,9,1.1111111111111112,1,10.0,3,3.3333333333333335,0.0
PRV51430,101,1.108910891089109,213700,1908.0357142857142,37000,35,3.2,19,5.894736842105263,21,5.333333333333333,0.15178571428571427
PRV51431,42,1.1666666666666667,236720,4831.0204081632655,23000,14,3.5,5,9.8,9,5.444444444444445,0.5102040816326531
PRV51432,23,1.0,59270,2576.9565217391305,24000,19,1.2105263157894737,8,2.875,10,2.3,0.30434782608695654
PRV51433,862,1.8677494199535962,454630,282.37888198757764,3300,4,402.5,5,322.0,1,1610.0,0.0
PRV51434,97,1.0515463917525774,280490,2749.901960784314,53000,49,2.0816326530612246,21,4.857142857142857,24,4.25,0.23529411764705882
PRV51435,23,1.0,33620,1461.7391304347825,10000,15,1.5333333333333334,6,3.8333333333333335,6,3.8333333333333335,0.2608695652173913
PRV51436,116,1.0344827586206897,193410,1611.75,25000,79,1.518987341772152,20,6.0,38,3.1578947368421053,0.20833333333333334
PRV51437,2,1.0,880,440.0,800,2,1.0,0,-99.0,1,2.0,0.0
PRV51438,9,1.0,19510,2167.777777777778,9000,7,1.2857142857142858,1,9.0,2,4.5,0.2222222222222222
PRV51439,41,1.024390243902439,15040,358.0952380952381,3300,25,1.68,9,4.666666666666667,11,3.8181818181818183,0.0
PRV51440,71,1.0,106380,1498.3098591549297,20000,25,2.84,13,5.461538461538462,16,4.4375,0.09859154929577464
PRV51441,79,1.0759493670886076,29130,342.70588235294116,3300,24,3.5416666666666665,7,12.142857142857142,15,5.666666666666667,0.0
PRV51442,6,1.0,25970,4328.333333333333,21000,4,1.5,0,-99.0,3,2.0,0.3333333333333333
PRV51443,72,1.0138888888888888,33900,464.3835616438356,8000,26,2.8076923076923075,9,8.11111111111111,16,4.5625,0.0273972602739726
PRV51444,40,1.05,73920,1760.0,36000,31,1.3548387096774193,8,5.25,13,3.230769230769231,0.09523809523809523
PRV51446,24,1.0,97390,4057.9166666666665,21000,20,1.2,12,2.0,8,3.0,0.5
PRV51447,80,1.1125,269390,3026.85393258427,78000,77,1.155844155844156,15,5.933333333333334,34,2.6176470588235294,0.1797752808988764
PRV51448,47,1.0851063829787233,115550,2265.6862745098038,30000,37,1.3783783783783783,13,3.923076923076923,15,3.4,0.21568627450980393
PRV51449,17,1.0,69780,4104.705882352941,13000,14,1.2142857142857142,5,3.4,7,2.4285714285714284,0.5294117647058824
PRV51451,6,1.0,1170,195.0,800,4,1.5,1,6.0,2,3.0,0.0
PRV51453,12,1.0,7080,590.0,3300,11,1.0909090909090908,3,4.0,4,3.0,0.0
PRV51454,32,1.0625,10630,312.6470588235294,2700,19,1.7894736842105263,4,8.5,11,3.090909090909091,0.0
PRV51455,34,1.0,113650,3342.6470588235293,38000,26,1.3076923076923077,8,4.25,12,2.8333333333333335,0.2647058823529412
PRV51456,124,1.0887096774193548,1038990,7696.222222222223,57000,10,13.5,4,33.75,4,33.75,0.8296296296296296
PRV51458,55,1.018181818181818,12440,222.14285714285714,3010,31,1.8064516129032258,6,9.333333333333334,17,3.2941176470588234,0.0
PRV51459,2857,2.8841442072103605,2321890,281.78276699029124,7030,7,1177.142857142857,6,1373.3333333333333,3,2746.6666666666665,0.0
PRV51460,413,1.0944309927360776,334480,740.0,57000,64,7.0625,38,11.894736842105264,41,11.024390243902438,0.03761061946902655
PRV51462,29,1.0344827586206897,9430,314.3333333333333,2500,14,2.142857142857143,2,15.0,7,4.285714285714286,0.0
PRV51464,143,1.013986013986014,38530,265.7241379310345,3300,86,1.686046511627907,23,6.304347826086956,38,3.8157894736842106,0.0
PRV51465,7,1.0,3900,557.1428571428571,3000,7,1.0,1,7.0,2,3.5,0.14285714285714285
PRV51466,71,1.0422535211267605,57860,781.8918918918919,22000,45,1.6444444444444444,11,6.7272727272727275,24,3.0833333333333335,0.06756756756756757
PRV51467,25,1.0,74260,2970.4,44000,13,1.9230769230769231,4,6.25,5,5.0,0.28
PRV51468,151,1.0529801324503312,138670,872.1383647798742,14000,68,2.338235294117647,24,6.625,34,4.676470588235294,0.09433962264150944
PRV51469,28,1.0,9350,333.92857142857144,3100,21,1.3333333333333333,5,5.6,10,2.8,0.0
PRV51470,27,1.0,35590,1318.148148148148,11000,16,1.6875,7,3.857142857142857,7,3.857142857142857,0.1111111111111111
PRV51471,173,1.0404624277456647,1602210,8901.166666666666,81000,17,10.588235294117647,3,60.0,6,30.0,0.8944444444444445
PRV51472,16,1.0,2170,135.625,500,8,2.0,1,16.0,4,4.0,0.0
PRV51474,65,1.0923076923076922,411260,5792.394366197183,25000,16,4.4375,3,23.666666666666668,10,7.1,0.5774647887323944
PRV51475,42,1.0238095238095237,73130,1700.6976744186047,12000,23,1.8695652173913044,10,4.3,11,3.909090909090909,0.2558139534883721
PRV51476,18,1.0,20180,1121.111111111111,7000,13,1.3846153846153846,6,3.0,8,2.25,0.16666666666666666
PRV51477,22,1.0,9940,451.8181818181818,3300,11,2.0,2,11.0,7,3.142857142857143,0.0
PRV51478,16,1.0625,3930,231.1764705882353,1200,10,1.7,2,8.5,5,3.4,0.0
PRV51479,217,1.0506912442396312,134630,590.4824561403509,15000,64,3.5625,25,9.12,37,6.162162162162162,0.05701754385964912
PRV51480,759,2.5349143610013174,557880,289.95841995841994,10500,4,481.0,4,481.0,1,1924.0,0.0
PRV51482,90,1.011111111111111,218470,2400.769230769231,99000,60,1.5166666666666666,17,5.352941176470588,34,2.676470588235294,0.12087912087912088
PRV51483,75,1.0266666666666666,60400,784.4155844155844,17000,44,1.75,18,4.277777777777778,24,3.2083333333333335,0.07792207792207792
PRV51484,75,1.1466666666666667,23570,274.06976744186045,5000,28,3.0714285714285716,12,7.166666666666667,18,4.777777777777778,0.023255813953488372
PRV51486,132,1.621212121212121,53660,250.74766355140187,3300,15,14.266666666666667,8,26.75,10,21.4,0.0
PRV51487,12,1.0833333333333333,9240,710.7692307692307,3300,8,1.625,1,13.0,4,3.25,0.0
PRV51488,260,1.0461538461538462,108930,400.4779411764706,10000,119,2.2857142857142856,43,6.325581395348837,67,4.059701492537314,0.011029411764705883
PRV51490,56,1.1428571428571428,442070,6907.34375,57000,9,7.111111111111111,1,64.0,8,8.0,0.75
PRV51491,63,1.126984126984127,67480,950.4225352112676,11000,39,1.8205128205128205,14,5.071428571428571,22,3.227272727272727,0.11267605633802817
PRV51492,80,1.0125,150550,1858.641975308642,23000,46,1.7608695652173914,13,6.230769230769231,23,3.5217391304347827,0.1728395061728395
PRV51494,37,1.027027027027027,17450,459.2105263157895,3300,25,1.52,11,3.4545454545454546,14,2.7142857142857144,0.0
PRV51495,127,1.110236220472441,845690,5997.801418439716,57000,32,4.40625,6,23.5,14,10.071428571428571,0.6382978723404256
PRV51496,105,1.1714285714285715,29250,237.8048780487805,2100,5,24.6,4,30.75,4,30.75,0.0
PRV51497,15,1.0,104190,6946.0,57000,13,1.1538461538461537,3,5.0,5,3.0,0.26666666666666666
PRV51499,341,1.3900293255131966,137840,290.80168776371306,14000,5,94.8,5,94.8,2,237.0,0.004219409282700422
PRV51500,8,1.0,1100,137.5,500,5,1.6,2,4.0,3,2.6666666666666665,0.0
PRV51501,217,1.0737327188940091,2071310,8889.742489270386,57000,11,21.181818181818183,5,46.6,3,77.66666666666667,0.9570815450643777
PRV51502,31,1.0,8390,270.64516129032256,2500,22,1.4090909090909092,3,10.333333333333334,15,2.066666666666667,0.0
PRV51503,52,1.0961538461538463,24070,422.280701754386,5200,8,7.125,3,19.0,5,11.4,0.0
PRV51504,123,1.0406504065040652,35290,275.703125,3300,56,2.2857142857142856,15,8.533333333333333,33,3.878787878787879,0.0
PRV51505,15,1.0,2430,162.0,900,15,1.0,3,5.0,5,3.0,0.0
PRV51507,726,1.3953168044077136,337340,333.01085883514315,15000,84,12.05952380952381,50,20.26,67,15.119402985074627,0.005923000987166831
PRV51508,191,1.057591623036649,239050,1183.4158415841584,39000,99,2.04040404040404,30,6.733333333333333,51,3.9607843137254903,0.0594059405940594
PRV51509,493,2.0892494929006085,322130,312.747572815534,5100,2,515.0,1,1030.0,1,1030.0,0.0
PRV51510,52,1.0961538461538463,20020,351.2280701754386,2300,12,4.75,7,8.142857142857142,8,7.125,0.0
PRV51511,16,1.0,8760,547.5,2500,13,1.2307692307692308,2,8.0,7,2.2857142857142856,0.0
PRV51514,88,1.0568181818181819,239220,2572.2580645161293,46000,56,1.6607142857142858,22,4.2272727272727275,28,3.3214285714285716,0.22580645161290322
PRV51515,48,1.0,52800,1100.0,16000,30,1.6,11,4.363636363636363,13,3.6923076923076925,0.10416666666666667
PRV51516,39,1.0256410256410255,33260,831.5,15000,25,1.6,4,10.0,11,3.6363636363636362,0.075
PRV51517,11,1.0,5990,544.5454545454545,3300,2,5.5,0,-99.0,2,5.5,0.0
PRV51518,48,1.1041666666666667,43920,828.6792452830189,19000,14,3.7857142857142856,11,4.818181818181818,11,4.818181818181818,0.09433962264150944
PRV51521,39,1.1794871794871795,8070,175.43478260869566,1900,1,46.0,1,46.0,1,46.0,0.0
PRV51522,169,1.1242603550295858,206780,1088.3157894736842,34000,72,2.638888888888889,26,7.3076923076923075,38,5.0,0.06315789473684211
PRV51523,65,1.0,733810,11289.384615384615,57000,7,9.285714285714286,2,32.5,1,65.0,0.9230769230769231
PRV51525,61,1.0,75770,1242.1311475409836,21000,45,1.3555555555555556,11,5.545454545454546,26,2.3461538461538463,0.08196721311475409
PRV51526,20,1.0,43150,2157.5,13000,18,1.1111111111111112,6,3.3333333333333335,8,2.5,0.35
PRV51527,40,1.025,12410,302.6829268292683,2000,26,1.5769230769230769,9,4.555555555555555,11,3.727272727272727,0.0
PRV51528,17,1.0,6670,392.3529411764706,3200,10,1.7,5,3.4,5,3.4,0.0
PRV51529,23,1.0,5800,252.17391304347825,1500,18,1.2777777777777777,3,7.666666666666667,10,2.3,0.0
PRV51531,23,1.4782608695652173,9870,290.29411764705884,3300,21,1.619047619047619,4,8.5,10,3.4,0.0
PRV51532,30,1.0666666666666667,70930,2216.5625,18000,27,1.1851851851851851,7,4.571428571428571,16,2.0,0.1875
PRV51533,36,1.0,96350,2676.3888888888887,13000,23,1.565217391304348,10,3.6,11,3.272727272727273,0.3611111111111111
PRV51534,1,1.0,50,50.0,50,1,1.0,0,-99.0,1,1.0,0.0
PRV51535,306,1.2679738562091503,121350,312.75773195876286,19000,63,6.158730158730159,25,15.52,38,10.210526315789474,0.005154639175257732
PRV51536,16,1.0,41550,2596.875,11000,12,1.3333333333333333,4,4.0,7,2.2857142857142856,0.25
PRV51539,488,1.1024590163934427,854240,1587.806691449814,57000,241,2.232365145228216,97,5.546391752577319,131,4.106870229007634,0.12825278810408922
PRV51540,54,1.0185185185185186,66940,1217.090909090909,13000,35,1.5714285714285714,7,7.857142857142857,15,3.6666666666666665,0.12727272727272726
PRV51541,51,1.0,12140,238.0392156862745,2200,32,1.59375,8,6.375,16,3.1875,0.0
PRV51542,97,1.1649484536082475,964660,8536.814159292035,74000,18,6.277777777777778,12,9.416666666666666,8,14.125,0.8230088495575221
PRV51544,227,1.026431718061674,480150,2060.7296137339054,35000,134,1.7388059701492538,52,4.480769230769231,62,3.7580645161290325,0.19313304721030042
PRV51546,35,1.0285714285714285,110930,3081.3888888888887,21000,29,1.2413793103448276,7,5.142857142857143,8,4.5,0.25
PRV51547,13,1.0,2640,203.07692307692307,1600,8,1.625,2,6.5,4,3.25,0.0
PRV51549,21,1.0,82110,3910.0,21000,18,1.1666666666666667,8,2.625,9,2.3333333333333335,0.38095238095238093
PRV51550,53,1.150943396226415,124040,2033.4426229508197,25000,22,2.772727272727273,7,8.714285714285714,7,8.714285714285714,0.26229508196721313
PRV51551,27,1.037037037037037,112800,4028.5714285714284,57000,11,2.5454545454545454,3,9.333333333333334,5,5.6,0.17857142857142858
PRV51552,62,1.0,94040,1516.774193548387,13000,40,1.55,13,4.769230769230769,19,3.263157894736842,0.16129032258064516
